"Kod";"Nazwa";"Pojazdy";"Rodzaje paliwa";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1263000;"Powiat m.Tarnów";"samochody osobowe";"pozostałe";"2015";7029;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"pozostałe";"2016";6975;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"pozostałe";"2017";6988;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"pozostałe";"2018";7111;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody osobowe";"pozostałe";"2019";7301;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"benzyna";"2015";859;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"benzyna";"2016";839;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"benzyna";"2017";818;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"benzyna";"2018";769;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"benzyna";"2019";760;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"olej napędowy";"2015";5797;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"olej napędowy";"2016";6001;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"olej napędowy";"2017";6038;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"olej napędowy";"2018";6189;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"olej napędowy";"2019";6374;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"gaz (LPG)";"2015";699;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"gaz (LPG)";"2016";690;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"gaz (LPG)";"2017";652;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"gaz (LPG)";"2018";681;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"gaz (LPG)";"2019";694;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"pozostałe";"2015";1216;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"pozostałe";"2016";1206;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"pozostałe";"2017";1217;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"pozostałe";"2018";1239;"szt.";"";
1263000;"Powiat m.Tarnów";"samochody ciężarowe";"pozostałe";"2019";1258;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"benzyna";"2015";5;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"benzyna";"2016";5;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"benzyna";"2017";5;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"benzyna";"2018";5;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"benzyna";"2019";5;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"olej napędowy";"2015";234;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"olej napędowy";"2016";259;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"olej napędowy";"2017";279;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"olej napędowy";"2018";294;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"olej napędowy";"2019";310;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"gaz (LPG)";"2015";0;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"gaz (LPG)";"2016";0;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"gaz (LPG)";"2017";0;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"gaz (LPG)";"2018";0;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"gaz (LPG)";"2019";0;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"pozostałe";"2015";65;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"pozostałe";"2016";60;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"pozostałe";"2017";55;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"pozostałe";"2018";73;"szt.";"";
1263000;"Powiat m.Tarnów";"autobusy";"pozostałe";"2019";74;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"benzyna";"2015";1;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"benzyna";"2016";2;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"benzyna";"2017";2;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"benzyna";"2018";2;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"benzyna";"2019";3;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"olej napędowy";"2015";552;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"olej napędowy";"2016";641;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"olej napędowy";"2017";781;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"olej napędowy";"2018";929;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"olej napędowy";"2019";1050;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"gaz (LPG)";"2015";0;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"gaz (LPG)";"2016";1;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"gaz (LPG)";"2017";0;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"gaz (LPG)";"2018";0;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"gaz (LPG)";"2019";0;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"pozostałe";"2015";85;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"pozostałe";"2016";85;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"pozostałe";"2017";90;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"pozostałe";"2018";96;"szt.";"";
1263000;"Powiat m.Tarnów";"ciągniki siodłowe";"pozostałe";"2019";110;"szt.";"";
