"Kod";"Nazwa";"Pojazdy";"Grupy wieku";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1206000;"Powiat krakowski";"autobusy";"26-30 lat";"2019";173;"szt.";"";
1206000;"Powiat krakowski";"autobusy";"31 lat i starsze";"2015";283;"szt.";"";
1206000;"Powiat krakowski";"autobusy";"31 lat i starsze";"2016";317;"szt.";"";
1206000;"Powiat krakowski";"autobusy";"31 lat i starsze";"2017";342;"szt.";"";
1206000;"Powiat krakowski";"autobusy";"31 lat i starsze";"2018";380;"szt.";"";
1206000;"Powiat krakowski";"autobusy";"31 lat i starsze";"2019";425;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"8-9 lat";"2015";226;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"8-9 lat";"2016";225;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"8-9 lat";"2017";145;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"8-9 lat";"2018";104;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"8-9 lat";"2019";168;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"10-11 lat";"2015";162;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"10-11 lat";"2016";175;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"10-11 lat";"2017";227;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"10-11 lat";"2018";256;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"10-11 lat";"2019";152;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"12-15 lat";"2015";255;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"12-15 lat";"2016";247;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"12-15 lat";"2017";259;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"12-15 lat";"2018";289;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"12-15 lat";"2019";370;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"16-20 lat";"2015";223;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"16-20 lat";"2016";248;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"16-20 lat";"2017";275;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"16-20 lat";"2018";300;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"16-20 lat";"2019";277;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"21-25 lat";"2015";135;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"21-25 lat";"2016";145;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"21-25 lat";"2017";143;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"21-25 lat";"2018";143;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"21-25 lat";"2019";187;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"26-30 lat";"2015";102;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"26-30 lat";"2016";114;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"26-30 lat";"2017";138;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"26-30 lat";"2018";137;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"26-30 lat";"2019";132;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"31 lat i starsze";"2015";88;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"31 lat i starsze";"2016";101;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"31 lat i starsze";"2017";108;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"31 lat i starsze";"2018";135;"szt.";"";
1206000;"Powiat krakowski";"ciągniki siodłowe";"31 lat i starsze";"2019";162;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"8-9 lat";"2015";498;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"8-9 lat";"2016";578;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"8-9 lat";"2017";513;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"8-9 lat";"2018";454;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"8-9 lat";"2019";441;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"10-11 lat";"2015";394;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"10-11 lat";"2016";470;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"10-11 lat";"2017";607;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"10-11 lat";"2018";762;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"10-11 lat";"2019";683;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"12-15 lat";"2015";802;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"12-15 lat";"2016";871;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"12-15 lat";"2017";961;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"12-15 lat";"2018";1115;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"12-15 lat";"2019";1425;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"16-20 lat";"2015";748;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"16-20 lat";"2016";901;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"16-20 lat";"2017";1091;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"16-20 lat";"2018";1191;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"16-20 lat";"2019";1311;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"21-25 lat";"2015";599;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"21-25 lat";"2016";540;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"21-25 lat";"2017";544;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"21-25 lat";"2018";694;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"21-25 lat";"2019";851;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"26-30 lat";"2015";1313;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"26-30 lat";"2016";1337;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"26-30 lat";"2017";1286;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"26-30 lat";"2018";1101;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"26-30 lat";"2019";922;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"31 lat i starsze";"2015";5073;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"31 lat i starsze";"2016";5278;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"31 lat i starsze";"2017";5510;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"31 lat i starsze";"2018";5824;"szt.";"";
1206000;"Powiat krakowski";"motocykle";"31 lat i starsze";"2019";6168;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"8-9 lat";"2015";1310;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"8-9 lat";"2016";2246;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"8-9 lat";"2017";1968;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"8-9 lat";"2018";1107;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"8-9 lat";"2019";963;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"10-11 lat";"2015";496;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"10-11 lat";"2016";735;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"10-11 lat";"2017";1307;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"10-11 lat";"2018";2219;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"10-11 lat";"2019";1967;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"12-15 lat";"2015";423;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"12-15 lat";"2016";526;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"12-15 lat";"2017";717;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"12-15 lat";"2018";1097;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"12-15 lat";"2019";1789;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"16-20 lat";"2015";438;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"16-20 lat";"2016";456;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"16-20 lat";"2017";466;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"16-20 lat";"2018";468;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"16-20 lat";"2019";534;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"21-25 lat";"2015";313;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"21-25 lat";"2016";253;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"21-25 lat";"2017";298;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"21-25 lat";"2018";344;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"21-25 lat";"2019";407;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"26-30 lat";"2015";994;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"26-30 lat";"2016";1052;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"26-30 lat";"2017";937;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"26-30 lat";"2018";819;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"26-30 lat";"2019";588;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"31 lat i starsze";"2015";539;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"31 lat i starsze";"2016";629;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"31 lat i starsze";"2017";801;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"31 lat i starsze";"2018";977;"szt.";"";
1206000;"Powiat krakowski";"motorowery";"31 lat i starsze";"2019";1272;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"8-9 lat";"2015";4345;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"8-9 lat";"2016";4451;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"8-9 lat";"2017";4053;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"8-9 lat";"2018";3765;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"8-9 lat";"2019";4011;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"10-11 lat";"2015";5240;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"10-11 lat";"2016";5523;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"10-11 lat";"2017";5941;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"10-11 lat";"2018";6192;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"10-11 lat";"2019";5671;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"12-15 lat";"2015";12492;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"12-15 lat";"2016";12781;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"12-15 lat";"2017";13419;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"12-15 lat";"2018";14099;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"12-15 lat";"2019";14777;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"16-20 lat";"2015";15783;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"16-20 lat";"2016";16621;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"16-20 lat";"2017";16397;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"16-20 lat";"2018";16592;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"16-20 lat";"2019";17092;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"21-25 lat";"2015";8364;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"21-25 lat";"2016";8819;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"21-25 lat";"2017";9037;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"21-25 lat";"2018";9267;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"21-25 lat";"2019";9771;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"26-30 lat";"2015";5490;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"26-30 lat";"2016";5673;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"26-30 lat";"2017";5996;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"26-30 lat";"2018";6151;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"26-30 lat";"2019";6319;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"31 lat i starsze";"2015";7793;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"31 lat i starsze";"2016";8706;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"31 lat i starsze";"2017";9795;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"31 lat i starsze";"2018";10877;"szt.";"";
1207000;"Powiat limanowski";"samochody osobowe";"31 lat i starsze";"2019";11981;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"8-9 lat";"2015";814;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"8-9 lat";"2016";998;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"8-9 lat";"2017";883;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"8-9 lat";"2018";892;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"8-9 lat";"2019";930;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"10-11 lat";"2015";966;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"10-11 lat";"2016";932;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"10-11 lat";"2017";1046;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"10-11 lat";"2018";1207;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"10-11 lat";"2019";1080;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"12-15 lat";"2015";2036;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"12-15 lat";"2016";2032;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"12-15 lat";"2017";2056;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"12-15 lat";"2018";2140;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"12-15 lat";"2019";2312;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"16-20 lat";"2015";2318;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"16-20 lat";"2016";2481;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"16-20 lat";"2017";2463;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"16-20 lat";"2018";2357;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"16-20 lat";"2019";2418;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"21-25 lat";"2015";1203;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"21-25 lat";"2016";1338;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"21-25 lat";"2017";1436;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"21-25 lat";"2018";1555;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"21-25 lat";"2019";1751;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"26-30 lat";"2015";988;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"26-30 lat";"2016";1000;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"26-30 lat";"2017";1008;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"26-30 lat";"2018";1021;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"26-30 lat";"2019";1013;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"31 lat i starsze";"2015";1714;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"31 lat i starsze";"2016";1864;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"31 lat i starsze";"2017";2050;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"31 lat i starsze";"2018";2244;"szt.";"";
1207000;"Powiat limanowski";"samochody ciężarowe";"31 lat i starsze";"2019";2439;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"8-9 lat";"2015";25;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"8-9 lat";"2016";17;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"8-9 lat";"2017";8;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"8-9 lat";"2018";5;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"8-9 lat";"2019";7;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"10-11 lat";"2015";57;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"10-11 lat";"2016";55;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"10-11 lat";"2017";35;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"10-11 lat";"2018";22;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"10-11 lat";"2019";13;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"12-15 lat";"2015";96;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"12-15 lat";"2016";93;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"12-15 lat";"2017";119;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"12-15 lat";"2018";126;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"12-15 lat";"2019";127;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"16-20 lat";"2015";160;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"16-20 lat";"2016";161;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"16-20 lat";"2017";158;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"16-20 lat";"2018";156;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"16-20 lat";"2019";149;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"21-25 lat";"2015";59;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"21-25 lat";"2016";73;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"21-25 lat";"2017";91;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"21-25 lat";"2018";109;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"21-25 lat";"2019";135;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"26-30 lat";"2015";76;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"26-30 lat";"2016";67;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"26-30 lat";"2017";63;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"26-30 lat";"2018";48;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"26-30 lat";"2019";42;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"31 lat i starsze";"2015";52;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"31 lat i starsze";"2016";70;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"31 lat i starsze";"2017";81;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"31 lat i starsze";"2018";97;"szt.";"";
1207000;"Powiat limanowski";"autobusy";"31 lat i starsze";"2019";109;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"8-9 lat";"2015";213;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"8-9 lat";"2016";273;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"8-9 lat";"2017";164;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"8-9 lat";"2018";119;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"8-9 lat";"2019";214;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"10-11 lat";"2015";147;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"10-11 lat";"2016";150;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"10-11 lat";"2017";204;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"10-11 lat";"2018";256;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"10-11 lat";"2019";166;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"12-15 lat";"2015";194;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"12-15 lat";"2016";216;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"12-15 lat";"2017";243;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"12-15 lat";"2018";253;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"12-15 lat";"2019";315;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"16-20 lat";"2015";185;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"16-20 lat";"2016";196;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"16-20 lat";"2017";219;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"16-20 lat";"2018";239;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"16-20 lat";"2019";241;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"21-25 lat";"2015";81;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"21-25 lat";"2016";90;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"21-25 lat";"2017";81;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"21-25 lat";"2018";101;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"21-25 lat";"2019";132;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"26-30 lat";"2015";59;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"26-30 lat";"2016";71;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"26-30 lat";"2017";97;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"26-30 lat";"2018";97;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"26-30 lat";"2019";92;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"31 lat i starsze";"2015";34;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"31 lat i starsze";"2016";37;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"31 lat i starsze";"2017";44;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"31 lat i starsze";"2018";57;"szt.";"";
1207000;"Powiat limanowski";"ciągniki siodłowe";"31 lat i starsze";"2019";74;"szt.";"";
1207000;"Powiat limanowski";"motocykle";"8-9 lat";"2015";196;"szt.";"";
1207000;"Powiat limanowski";"motocykle";"8-9 lat";"2016";228;"szt.";"";
1207000;"Powiat limanowski";"motocykle";"8-9 lat";"2017";209;"szt.";"";
1207000;"Powiat limanowski";"motocykle";"8-9 lat";"2018";199;"szt.";"";
1207000;"Powiat limanowski";"motocykle";"8-9 lat";"2019";180;"szt.";"";
1207000;"Powiat limanowski";"motocykle";"10-11 lat";"2015";171;"szt.";"";
